"","Team","Opponent","Loss","Win","WinProb","Matches"
"9893","Robert Morris","Clemson",1,0,0,1
"9894","Robert Morris","Cleveland St",1,1,0.5,2
"9895","Robert Morris","Delaware",1,1,0.5,2
"9896","Robert Morris","Duquesne",0,3,1,3
"9897","Robert Morris","E Michigan",1,0,0,1
"9898","Robert Morris","F Dickinson",0,6,1,6
"9899","Robert Morris","Fordham",0,1,1,1
"9900","Robert Morris","Georgetown",1,0,0,1
"9901","Robert Morris","Hampton",0,1,1,1
"9902","Robert Morris","Kentucky",1,0,0,1
"9903","Robert Morris","Lafayette",1,1,0.5,2
"9904","Robert Morris","Lehigh",1,0,0,1
"9905","Robert Morris","Long Island",2,3,0.6,5
"9906","Robert Morris","Monmouth NJ",0,2,1,2
"9907","Robert Morris","Mt St Mary's",2,5,0.714285714285714,7
"9908","Robert Morris","North Carolina",1,0,0,1
"9909","Robert Morris","Oakland",1,0,0,1
"9910","Robert Morris","Ohio",0,1,1,1
"9911","Robert Morris","Oklahoma St",1,0,0,1
"9912","Robert Morris","Quinnipiac",1,1,0.5,2
"9913","Robert Morris","Rider",1,0,0,1
"9914","Robert Morris","Sacred Heart",1,5,0.833333333333333,6
"9915","Robert Morris","Savannah St",1,1,0.5,2
"9916","Robert Morris","St Francis NY",2,5,0.714285714285714,7
"9917","Robert Morris","St Francis PA",1,6,0.857142857142857,7
"9918","Robert Morris","Toledo",2,0,0,2
"9919","Robert Morris","ULL",0,1,1,1
"9920","Robert Morris","ULM",0,1,1,1
"9921","Robert Morris","UT Arlington",0,1,1,1
"9922","Robert Morris","Wagner",1,5,0.833333333333333,6
"9923","Robert Morris","Xavier",1,0,0,1
"9924","Robert Morris","Youngstown St",2,0,0,2
"9925","Rutgers","Army",0,1,1,1
"9926","Rutgers","Boston Univ",0,1,1,1
"9927","Rutgers","Canisius",0,1,1,1
"9928","Rutgers","Cincinnati",4,0,0,4
"9929","Rutgers","Clemson",0,1,1,1
"9930","Rutgers","Connecticut",3,0,0,3
"9931","Rutgers","DePaul",1,0,0,1
"9932","Rutgers","Drexel",1,0,0,1
"9933","Rutgers","F Dickinson",1,1,0.5,2
"9934","Rutgers","Florida A&M",0,1,1,1
"9935","Rutgers","Georgetown",2,0,0,2
"9936","Rutgers","G Washington",2,1,0.333333333333333,3
"9937","Rutgers","Houston",1,1,0.5,2
"9938","Rutgers","Howard",0,1,1,1
"9939","Rutgers","Illinois",1,0,0,1
"9940","Rutgers","Indiana",2,0,0,2
"9941","Rutgers","Iona",0,1,1,1
"9942","Rutgers","Iowa",1,0,0,1
"9943","Rutgers","Louisville",4,0,0,4
"9944","Rutgers","Manhattan",0,1,1,1
"9945","Rutgers","Marquette",1,0,0,1
"9946","Rutgers","Maryland",2,0,0,2
"9947","Rutgers","Memphis",2,0,0,2
"9948","Rutgers","Michigan",2,0,0,2
"9949","Rutgers","Michigan St",1,0,0,1
"9950","Rutgers","Minnesota",2,0,0,2
"9951","Rutgers","Mississippi",1,0,0,1
"9952","Rutgers","Monmouth NJ",0,1,1,1
"9953","Rutgers","Nebraska",1,0,0,1
"9954","Rutgers","New Hampshire",0,1,1,1
"9955","Rutgers","Northwestern",1,0,0,1
"9956","Rutgers","Notre Dame",1,0,0,1
"9957","Rutgers","Ohio St",1,0,0,1
"9958","Rutgers","Penn St",1,1,0.5,2
"9959","Rutgers","Pittsburgh",0,1,1,1
"9960","Rutgers","Princeton",1,1,0.5,2
"9961","Rutgers","Providence",1,0,0,1
"9962","Rutgers","Purdue",2,0,0,2
"9963","Rutgers","Rider",0,1,1,1
"9964","Rutgers","Sacred Heart",0,2,1,2
"9965","Rutgers","Seton Hall",2,2,0.5,4
"9966","Rutgers","SMU",2,0,0,2
"9967","Rutgers","South Florida",0,4,1,4
"9968","Rutgers","St Francis NY",0,1,1,1
"9969","Rutgers","St Francis PA",1,0,0,1
"9970","Rutgers","St John's",1,1,0.5,2
"9971","Rutgers","St Peter's",2,0,0,2
"9972","Rutgers","Syracuse",1,0,0,1
"9973","Rutgers","Temple",1,1,0.5,2
"9974","Rutgers","UAB",1,1,0.5,2
"9975","Rutgers","UCF",1,1,0.5,2
"9976","Rutgers","UNC Greensboro",0,2,1,2
"9977","Rutgers","Vanderbilt",0,1,1,1
"9978","Rutgers","Villanova",1,0,0,1
"9979","Rutgers","Virginia",1,0,0,1
"9980","Rutgers","William & Mary",1,0,0,1
"9981","Rutgers","Wisconsin",0,1,1,1
"9982","Rutgers","Yale",0,1,1,1
"9983","Rutgers","Stillman",0,1,1,1
"9984","Sacred Heart","Boston College",1,0,0,1
"9985","Sacred Heart","Brown",3,0,0,3
"9986","Sacred Heart","Bryant",4,3,0.428571428571429,7
"9987","Sacred Heart","Campbell",0,1,1,1
"9988","Sacred Heart","Central Conn",5,1,0.166666666666667,6
"9989","Sacred Heart","Colgate",0,1,1,1
"9990","Sacred Heart","Fairfield",1,0,0,1
"9991","Sacred Heart","F Dickinson",1,4,0.8,5
"9992","Sacred Heart","Florida A&M",1,0,0,1
"9993","Sacred Heart","Fordham",0,1,1,1
"9994","Sacred Heart","G Washington",1,0,0,1
"9995","Sacred Heart","Hartford",2,1,0.333333333333333,3
"9996","Sacred Heart","Hofstra",0,1,1,1
"9997","Sacred Heart","Holy Cross",2,1,0.333333333333333,3
"9998","Sacred Heart","James Madison",1,0,0,1
"9999","Sacred Heart","Lafayette",3,0,0,3
"10000","Sacred Heart","La Salle",1,0,0,1
"10001","Sacred Heart","Lehigh",2,0,0,2
"10002","Sacred Heart","Long Island",3,2,0.4,5
"10003","Sacred Heart","Monmouth NJ",0,1,1,1
"10004","Sacred Heart","Mt St Mary's",3,2,0.4,5
"10005","Sacred Heart","New Hampshire",0,2,1,2
"10006","Sacred Heart","Ohio St",1,0,0,1
"10007","Sacred Heart","Quinnipiac",1,1,0.5,2
"10008","Sacred Heart","Radford",1,0,0,1
"10009","Sacred Heart","Robert Morris",5,1,0.166666666666667,6
"10010","Sacred Heart","Rutgers",2,0,0,2
"10011","Sacred Heart","Santa Clara",1,0,0,1
"10012","Sacred Heart","St Francis NY",5,1,0.166666666666667,6
"10013","Sacred Heart","St Francis PA",4,1,0.2,5
"10014","Sacred Heart","Stony Brook",1,1,0.5,2
"10015","Sacred Heart","UNLV",1,0,0,1
"10016","Sacred Heart","Wagner",4,1,0.2,5
"10017","Sacred Heart","Yale",2,1,0.333333333333333,3
"10018","Sacred Heart","MA Lowell",1,0,0,1
"10019","Sacred Heart","Mitchell",0,1,1,1
"10020","Samford","Alcorn St",1,0,0,1
"10021","Samford","Appalachian St",3,2,0.4,5
"10022","Samford","Austin Peay",1,2,0.666666666666667,3
"10023","Samford","Bowling Green",1,0,0,1
"10024","Samford","Campbell",0,1,1,1
"10025","Samford","Chattanooga",5,1,0.166666666666667,6
"10026","Samford","Citadel",3,2,0.4,5
"10027","Samford","Col Charleston",1,1,0.5,2
"10028","Samford","CS Northridge",1,0,0,1
"10029","Samford","Davidson",3,0,0,3
"10030","Samford","Elon",3,1,0.25,4
"10031","Samford","ETSU",2,1,0.333333333333333,3
"10032","Samford","FL Gulf Coast",2,0,0,2
"10033","Samford","Furman",1,4,0.8,5
"10034","Samford","Ga Southern",1,1,0.5,2
"10035","Samford","Indiana",1,0,0,1
"10036","Samford","Jacksonville",0,2,1,2
"10037","Samford","Kennesaw",1,0,0,1
"10038","Samford","Kentucky",1,0,0,1
"10039","Samford","Louisiana Tech",1,0,0,1
"10040","Samford","Louisville",1,0,0,1
"10041","Samford","Marquette",1,0,0,1
"10042","Samford","Memphis",1,0,0,1
"10043","Samford","Mercer",2,0,0,2
"10044","Samford","Missouri KC",0,1,1,1
"10045","Samford","Pittsburgh",1,0,0,1
"10046","Samford","Presbyterian",0,2,1,2
"10047","Samford","Purdue",1,0,0,1
"10048","Samford","Sam Houston St",1,0,0,1
"10049","Samford","SF Austin",1,0,0,1
"10050","Samford","TN Martin",1,1,0.5,2
"10051","Samford","Toledo",1,0,0,1
"10052","Samford","ULM",1,1,0.5,2
"10053","Samford","UNC Greensboro",3,3,0.5,6
"10054","Samford","UT Arlington",2,0,0,2
"10055","Samford","VMI",1,1,0.5,2
"10056","Samford","Wake Forest",1,0,0,1
"10057","Samford","W Carolina",2,4,0.666666666666667,6
"10058","Samford","Wisconsin",1,0,0,1
"10059","Samford","W Kentucky",1,0,0,1
"10060","Samford","Wofford",4,1,0.2,5
"10061","Samford","Auburn M'gomery",0,1,1,1
"10062","Samford","Campbellsville",0,1,1,1
"10063","Samford","Kentucky St",0,1,1,1
"10064","Samford","Martin Meth",0,1,1,1
"10065","Sam Houston St","Arkansas",1,0,0,1
"10066","Sam Houston St","Ark Pine Bluff",0,1,1,1
"10067","Sam Houston St","Cent Arkansas",1,4,0.8,5
"10068","Sam Houston St","E Washington",1,1,0.5,2
"10069","Sam Houston St","Fairfield",0,1,1,1
"10070","Sam Houston St","Houston Bap",0,4,1,4
"10071","Sam Houston St","Indiana",1,0,0,1
"10072","Sam Houston St","James Madison",0,1,1,1
"10073","Sam Houston St","Lamar",0,6,1,6
"10074","Sam Houston St","Liberty",1,1,0.5,2
"10075","Sam Houston St","Long Island",0,1,1,1
"10076","Sam Houston St","LSU",1,0,0,1
"10077","Sam Houston St","McNeese St",1,3,0.75,4
"10078","Sam Houston St","New Orleans",0,3,1,3
"10079","Sam Houston St","Nicholls St",2,2,0.5,4
"10080","Sam Houston St","Northern Arizona",1,0,0,1
"10081","Sam Houston St","Northwestern LA",2,3,0.6,5
"10082","Sam Houston St","Oral Roberts",3,1,0.25,4
"10083","Sam Houston St","Prairie View",0,2,1,2
"10084","Sam Houston St","Samford",0,1,1,1
"10085","Sam Houston St","SE Louisiana",1,4,0.8,5
"10086","Sam Houston St","SF Austin",8,0,0,8
"10087","Sam Houston St","SMU",1,0,0,1
"10088","Sam Houston St","South Dakota",0,1,1,1
"10089","Sam Houston St","Southern Miss",1,0,0,1
"10090","Sam Houston St","TAM C. Christi",1,6,0.857142857142857,7
"10091","Sam Houston St","Texas",1,0,0,1
"10092","Sam Houston St","Texas A&M",2,0,0,2
"10093","Sam Houston St","Toledo",1,0,0,1
"10094","Sam Houston St","Towson",0,1,1,1
"10095","Sam Houston St","TX Pan American",0,2,1,2
"10096","Sam Houston St","UC Irvine",0,1,1,1
"10097","Sam Houston St","UNLV",1,0,0,1
"10098","Sam Houston St","Wofford",1,0,0,1
"10099","Sam Houston St","Abilene Chr",0,3,1,3
"10100","Sam Houston St","Hillsdale Bap",0,1,1,1
"10101","Sam Houston St","Howard Payne",0,1,1,1
"10102","Sam Houston St","Incarnate Word",1,1,0.5,2
"10103","Sam Houston St","Jarvis Chr",0,1,1,1
"10104","Sam Houston St","Austin Col",0,1,1,1
"10105","Sam Houston St","Texas Col",0,1,1,1
"10106","Sam Houston St","Univ of Southwest",0,1,1,1
"10107","San Diego","Boise St",1,0,0,1
"10108","San Diego","BYU",4,2,0.333333333333333,6
"10109","San Diego","CS Northridge",1,0,0,1
"10110","San Diego","Florida A&M",0,1,1,1
"10111","San Diego","Gonzaga",5,1,0.166666666666667,6
"10112","San Diego","IL Chicago",1,0,0,1
"10113","San Diego","James Madison",1,0,0,1
"10114","San Diego","Loy Marymount",2,4,0.666666666666667,6
"10115","San Diego","Montana",1,0,0,1
"10116","San Diego","Morgan St",0,2,1,2
"10117","San Diego","New Mexico",1,0,0,1
"10118","San Diego","New Orleans",0,1,1,1
"10119","San Diego","N Kentucky",0,2,1,2
"10120","San Diego","Oregon St",1,0,0,1
"10121","San Diego","Pacific",2,2,0.5,4
"10122","San Diego","Pepperdine",4,3,0.428571428571429,7
"10123","San Diego","Portland",2,4,0.666666666666667,6
"10124","San Diego","Princeton",0,1,1,1
"10125","San Diego","San Diego St",3,0,0,3
"10126","San Diego","San Francisco",4,3,0.428571428571429,7
"10127","San Diego","Santa Barbara",2,1,0.333333333333333,3
"10128","San Diego","Santa Clara",4,2,0.333333333333333,6
"10129","San Diego","S Dakota St",0,1,1,1
"10130","San Diego","SE Missouri St",0,1,1,1
"10131","San Diego","SF Austin",1,0,0,1
"10132","San Diego","Siena",0,1,1,1
"10133","San Diego","S Illinois",0,1,1,1
"10134","San Diego","Southern Utah",0,2,1,2
"10135","San Diego","St Mary's CA",5,1,0.166666666666667,6
"10136","San Diego","Tulane",0,1,1,1
"10137","San Diego","Tulsa",1,0,0,1
"10138","San Diego","UCLA",1,0,0,1
"10139","San Diego","UNC Greensboro",0,1,1,1
"10140","San Diego","W Michigan",1,1,0.5,2
"10141","San Diego","Xavier",1,0,0,1
"10142","San Diego","Grand Canyon",0,1,1,1
"10143","San Diego","Pacifica",0,1,1,1
"10144","San Diego","San Diego Chr",0,2,1,2
"10145","San Diego St","Air Force",1,5,0.833333333333333,6
"10146","San Diego St","Arizona",3,0,0,3
"10147","San Diego St","Ark Pine Bluff",0,1,1,1
"10148","San Diego St","Ball St",0,1,1,1
"10149","San Diego St","Boise St",3,3,0.5,6
"10150","San Diego St","BYU",0,1,1,1
"10151","San Diego St","Cincinnati",1,0,0,1
"10152","San Diego St","Col Charleston",0,1,1,1
"10153","San Diego St","Colorado St",2,5,0.714285714285714,7
"10154","San Diego St","Creighton",0,1,1,1
"10155","San Diego St","CS Bakersfield",0,2,1,2
"10156","San Diego St","CS Northridge",0,1,1,1
"10157","San Diego St","Fresno St",1,5,0.833333333333333,6
"10158","San Diego St","Indiana St",0,1,1,1
"10159","San Diego St","Kansas",0,1,1,1
"10160","San Diego St","Long Beach St",0,1,1,1
"10161","San Diego St","Marquette",0,1,1,1
"10162","San Diego St","McNeese St",0,1,1,1
"10163","San Diego St","Missouri St",0,1,1,1
"10164","San Diego St","Nevada",0,5,1,5
"10165","San Diego St","New Mexico",3,4,0.571428571428571,7
"10166","San Diego St","Pittsburgh",0,1,1,1
"10167","San Diego St","San Diego",0,3,1,3
"10168","San Diego St","San Francisco",0,1,1,1
"10169","San Diego St","San Jose St",0,3,1,3
"10170","San Diego St","Santa Barbara",0,1,1,1
"10171","San Diego St","Southern Utah",0,1,1,1
"10172","San Diego St","Syracuse",1,0,0,1
"10173","San Diego St","TX Southern",0,1,1,1
"10174","San Diego St","UCLA",0,1,1,1
"10175","San Diego St","UC Riverside",0,2,1,2
"10176","San Diego St","UNLV",2,6,0.75,8
"10177","San Diego St","USC",0,1,1,1
"10178","San Diego St","Utah",0,1,1,1
"10179","San Diego St","Utah St",0,4,1,4
"10180","San Diego St","Washington",1,1,0.5,2
"10181","San Diego St","Wyoming",3,3,0.5,6
"10182","San Diego St","San Diego Chr",0,2,1,2
"10183","San Diego St","St Katherine",0,1,1,1
"10184","San Francisco","American Univ",0,2,1,2
"10185","San Francisco","BYU",6,1,0.142857142857143,7
"10186","San Francisco","Cal Poly SLO",1,0,0,1
"10187","San Francisco","Cleveland St",1,1,0.5,2
"10188","San Francisco","Colorado",1,0,0,1
"10189","San Francisco","Columbia",0,1,1,1
"10190","San Francisco","ETSU",0,1,1,1
"10191","San Francisco","Evansville",1,0,0,1
"10192","San Francisco","E Washington",1,0,0,1
"10193","San Francisco","FL Gulf Coast",1,0,0,1
"10194","San Francisco","Gonzaga",7,0,0,7
"10195","San Francisco","Hawaii",0,1,1,1
"10196","San Francisco","Holy Cross",1,0,0,1
"10197","San Francisco","Houston Bap",0,1,1,1
"10198","San Francisco","Idaho St",1,0,0,1
"10199","San Francisco","Illinois St",1,0,0,1
"10200","San Francisco","Loy Marymount",1,5,0.833333333333333,6
"10201","San Francisco","Mississippi",1,0,0,1
"10202","San Francisco","Montana",0,3,1,3
"10203","San Francisco","Nevada",2,0,0,2
"10204","San Francisco","Nicholls St",0,1,1,1
"10205","San Francisco","Oregon",1,0,0,1
"10206","San Francisco","Pacific",1,5,0.833333333333333,6
"10207","San Francisco","Pepperdine",0,6,1,6
"10208","San Francisco","Portland",2,4,0.666666666666667,6
"10209","San Francisco","Portland St",0,1,1,1
"10210","San Francisco","San Diego",3,4,0.571428571428571,7
"10211","San Francisco","San Diego St",1,0,0,1
"10212","San Francisco","Santa Clara",3,3,0.5,6
"10213","San Francisco","S Carolina St",0,1,1,1
"10214","San Francisco","Stanford",1,0,0,1
"10215","San Francisco","St John's",1,1,0.5,2
"10216","San Francisco","St Mary's CA",5,1,0.166666666666667,6
"10217","San Francisco","Vermont",0,1,1,1
"10218","San Francisco","Notre Dame CA",0,2,1,2
"10219","San Francisco","Sonoma St",0,1,1,1
"10220","San Jose St","Air Force",4,0,0,4
"10221","San Jose St","Boise St",4,0,0,4
"10222","San Jose St","Colorado St",4,0,0,4
"10223","San Jose St","CS Fullerton",1,1,0.5,2
"10224","San Jose St","CS Sacramento",0,1,1,1
"10225","San Jose St","Denver",2,0,0,2
"10226","San Jose St","Fresno St",4,0,0,4
"10227","San Jose St","Houston",1,1,0.5,2
"10228","San Jose St","Idaho",2,0,0,2
"10229","San Jose St","James Madison",2,0,0,2
"10230","San Jose St","Kansas",1,0,0,1
"10231","San Jose St","Louisiana Tech",2,0,0,2
"10232","San Jose St","Montana St",0,1,1,1
"10233","San Jose St","Nevada",3,1,0.25,4
"10234","San Jose St","New Mexico",3,0,0,3
"10235","San Jose St","New Mexico St",2,0,0,2
"10236","San Jose St","New Orleans",1,1,0.5,2
"10237","San Jose St","N Illinois",1,0,0,1
"10238","San Jose St","Pepperdine",1,1,0.5,2
"10239","San Jose St","Portland",2,0,0,2
"10240","San Jose St","Princeton",1,0,0,1
"10241","San Jose St","San Diego St",3,0,0,3
"10242","San Jose St","Santa Clara",3,0,0,3
"10243","San Jose St","Seattle",2,1,0.333333333333333,3
"10244","San Jose St","Texas St",1,1,0.5,2
"10245","San Jose St","UC Davis",1,2,0.666666666666667,3
"10246","San Jose St","UNLV",3,0,0,3
"10247","San Jose St","Utah St",6,0,0,6
"10248","San Jose St","UT Arlington",2,0,0,2
"10249","San Jose St","UT San Antonio",0,1,1,1
"10250","San Jose St","Washington",1,0,0,1
"10251","San Jose St","Washington St",1,0,0,1
"10252","San Jose St","Weber St",1,1,0.5,2
"10253","San Jose St","WI Milwaukee",1,0,0,1
"10254","San Jose St","W Michigan",1,0,0,1
"10255","San Jose St","Wyoming",4,0,0,4
"10256","San Jose St","Bethesda",0,1,1,1
"10257","San Jose St","Pacifica",0,1,1,1
"10258","San Jose St","St Katherine",0,1,1,1
"10259","San Jose St","Westminster UT",0,1,1,1
"10260","Santa Barbara","Boise St",1,0,0,1
"10261","Santa Barbara","California",1,1,0.5,2
"10262","Santa Barbara","Cal Poly SLO",3,5,0.625,8
"10263","Santa Barbara","Colorado",1,0,0,1
"10264","Santa Barbara","Colorado St",1,0,0,1
"10265","Santa Barbara","CS Fullerton",2,4,0.666666666666667,6
"10266","Santa Barbara","CS Northridge",3,3,0.5,6
"10267","Santa Barbara","CS Sacramento",1,0,0,1
"10268","Santa Barbara","FL Gulf Coast",1,1,0.5,2
"10269","Santa Barbara","Hawaii",2,4,0.666666666666667,6
"10270","Santa Barbara","Illinois St",1,0,0,1
"10271","Santa Barbara","Kansas",1,0,0,1
"10272","Santa Barbara","Long Beach St",3,3,0.5,6
"10273","Santa Barbara","LSU",1,0,0,1
"10274","Santa Barbara","Mercer",0,1,1,1
"10275","Santa Barbara","Oregon",1,0,0,1
"10276","Santa Barbara","Oregon St",1,0,0,1
"10277","Santa Barbara","Pacific",1,1,0.5,2
"10278","Santa Barbara","San Diego",1,2,0.666666666666667,3
"10279","Santa Barbara","San Diego St",1,0,0,1
"10280","Santa Barbara","Santa Clara",0,1,1,1
"10281","Santa Barbara","S Dakota St",0,1,1,1
"10282","Santa Barbara","Seattle",0,2,1,2
"10283","Santa Barbara","SMU",1,0,0,1
"10284","Santa Barbara","Troy",0,1,1,1
"10285","Santa Barbara","UC Davis",2,4,0.666666666666667,6
"10286","Santa Barbara","UC Irvine",4,3,0.428571428571429,7
"10287","Santa Barbara","UCLA",1,0,0,1
"10288","Santa Barbara","UC Riverside",2,4,0.666666666666667,6
"10289","Santa Barbara","UNLV",0,1,1,1
"10290","Santa Barbara","Utah St",2,0,0,2
"10291","Santa Barbara","Vermont",0,1,1,1
"10292","Santa Barbara","Washington St",0,1,1,1
"10293","Santa Barbara","W Illinois",0,1,1,1
"10294","Santa Barbara","Wyoming",2,0,0,2
"10295","Santa Barbara","Hawaii Pacific",0,1,1,1
"10296","Santa Barbara","San Diego Chr",0,1,1,1
"10297","Santa Barbara","The Master's",0,2,1,2
"10298","Santa Clara","Alcorn St",0,1,1,1
"10299","Santa Clara","BYU",7,0,0,7
"10300","Santa Clara","Cal Poly SLO",2,1,0.333333333333333,3
"10301","Santa Clara","CS Bakersfield",0,2,1,2
"10302","Santa Clara","CS Fullerton",1,1,0.5,2
"10303","Santa Clara","Duke",1,0,0,1
"10304","Santa Clara","E Washington",0,1,1,1
"10305","Santa Clara","Gonzaga",7,0,0,7
"10306","Santa Clara","Loy Marymount",2,5,0.714285714285714,7
"10307","Santa Clara","Michigan St",1,0,0,1
"10308","Santa Clara","N Dakota St",1,0,0,1
"10309","Santa Clara","Northeastern",1,0,0,1
"10310","Santa Clara","Notre Dame",1,0,0,1
"10311","Santa Clara","Pacific",2,4,0.666666666666667,6
"10312","Santa Clara","Pepperdine",2,4,0.666666666666667,6
"10313","Santa Clara","Portland",3,3,0.5,6
"10314","Santa Clara","Radford",0,1,1,1
"10315","Santa Clara","Rhode Island",1,0,0,1
"10316","Santa Clara","Rice",1,0,0,1
"10317","Santa Clara","Rider",0,1,1,1
"10318","Santa Clara","Sacred Heart",0,1,1,1
"10319","Santa Clara","San Diego",2,4,0.666666666666667,6
"10320","Santa Clara","San Francisco",3,3,0.5,6
"10321","Santa Clara","San Jose St",0,3,1,3
"10322","Santa Clara","Santa Barbara",1,0,0,1
"10323","Santa Clara","SC Upstate",0,1,1,1
"10324","Santa Clara","South Florida",0,1,1,1
"10325","Santa Clara","St Louis",0,1,1,1
"10326","Santa Clara","St Mary's CA",4,2,0.333333333333333,6
"10327","Santa Clara","Tennessee",1,0,0,1
"10328","Santa Clara","UNLV",1,0,0,1
"10329","Santa Clara","Utah St",2,0,0,2
"10330","Santa Clara","Utah Valley",0,1,1,1
"10331","Santa Clara","Wagner",0,1,1,1
"10332","Santa Clara","Washington St",0,1,1,1
"10333","Santa Clara","Bethesda",0,1,1,1
"10334","Santa Clara","La Sierra",0,1,1,1
"10335","Santa Clara","San Diego Chr",0,1,1,1
"10336","Santa Clara","St Katherine",0,1,1,1
"10337","Savannah St","Alabama St",0,1,1,1
"10338","Savannah St","Arkansas",1,0,0,1
"10339","Savannah St","Baylor",1,0,0,1
"10340","Savannah St","Bethune-Cookman",1,4,0.8,5
"10341","Savannah St","Campbell",0,1,1,1
"10342","Savannah St","Cleveland St",0,1,1,1
"10343","Savannah St","Coppin St",0,3,1,3
"10344","Savannah St","Delaware St",3,0,0,3
"10345","Savannah St","E Kentucky",1,0,0,1
"10346","Savannah St","Florida",2,0,0,2
"10347","Savannah St","Florida A&M",2,4,0.666666666666667,6
"10348","Savannah St","Hampton",2,1,0.333333333333333,3
"10349","Savannah St","Howard",1,2,0.666666666666667,3
"10350","Savannah St","Indiana",1,0,0,1
"10351","Savannah St","Jacksonville St",1,0,0,1
"10352","Savannah St","Kansas St",1,0,0,1
"10353","Savannah St","Lamar",1,0,0,1
"10354","Savannah St","Louisville",1,0,0,1
"10355","Savannah St","LSU",1,0,0,1
"10356","Savannah St","Marquette",1,0,0,1
"10357","Savannah St","Marshall",2,0,0,2
"10358","Savannah St","MD E Shore",1,2,0.666666666666667,3
"10359","Savannah St","Miami FL",2,0,0,2
"10360","Savannah St","Middle Tenn St",1,0,0,1
"10361","Savannah St","Morgan St",1,1,0.5,2
"10362","Savannah St","NC A&T",3,3,0.5,6
"10363","Savannah St","NC Central",5,1,0.166666666666667,6
"10364","Savannah St","Norfolk St",4,0,0,4
"10365","Savannah St","Northern Iowa",1,0,0,1
"10366","Savannah St","North Florida",2,1,0.333333333333333,3
"10367","Savannah St","Ohio St",1,0,0,1
"10368","Savannah St","Pittsburgh",1,0,0,1
"10369","Savannah St","Robert Morris",1,1,0.5,2
"10370","Savannah St","S Carolina St",1,6,0.857142857142857,7
"10371","Savannah St","St Louis",1,0,0,1
"10372","Savannah St","Tulane",1,0,0,1
"10373","Savannah St","UCF",1,0,0,1
